,Fp1_delta_power,Fp1_theta_power,Fp1_alpha_power,Fp1_beta_power,Fp1_theta_beta_ratio,Fp2_delta_power,Fp2_theta_power,Fp2_alpha_power,Fp2_beta_power,Fp2_theta_beta_ratio,F3_delta_power,F3_theta_power,F3_alpha_power,F3_beta_power,F3_theta_beta_ratio,F4_delta_power,F4_theta_power,F4_alpha_power,F4_beta_power,F4_theta_beta_ratio,C3_delta_power,C3_theta_power,C3_alpha_power,C3_beta_power,C3_theta_beta_ratio,C4_delta_power,C4_theta_power,C4_alpha_power,C4_beta_power,C4_theta_beta_ratio,P3_delta_power,P3_theta_power,P3_alpha_power,P3_beta_power,P3_theta_beta_ratio,P4_delta_power,P4_theta_power,P4_alpha_power,P4_beta_power,P4_theta_beta_ratio,O1_delta_power,O1_theta_power,O1_alpha_power,O1_beta_power,O1_theta_beta_ratio,O2_delta_power,O2_theta_power,O2_alpha_power,O2_beta_power,O2_theta_beta_ratio,F7_delta_power,F7_theta_power,F7_alpha_power,F7_beta_power,F7_theta_beta_ratio,F8_delta_power,F8_theta_power,F8_alpha_power,F8_beta_power,F8_theta_beta_ratio,T7_delta_power,T7_theta_power,T7_alpha_power,T7_beta_power,T7_theta_beta_ratio,T8_delta_power,T8_theta_power,T8_alpha_power,T8_beta_power,T8_theta_beta_ratio,P7_delta_power,P7_theta_power,P7_alpha_power,P7_beta_power,P7_theta_beta_ratio,P8_delta_power,P8_theta_power,P8_alpha_power,P8_beta_power,P8_theta_beta_ratio,Fz_delta_power,Fz_theta_power,Fz_alpha_power,Fz_beta_power,Fz_theta_beta_ratio,Cz_delta_power,Cz_theta_power,Cz_alpha_power,Cz_beta_power,Cz_theta_beta_ratio,Pz_delta_power,Pz_theta_power,Pz_alpha_power,Pz_beta_power,Pz_theta_beta_ratio
Fz_theta_beta_ratio,0.18027498677948176,0.2454785827604442,-0.06821787414066631,-0.4044949762030672,0.5071919619249075,0.14780539397144368,0.201216287678477,-0.15795875198307774,-0.3809095716552089,0.4566367001586462,0.19598096245372817,0.2897408778424114,-0.14219989423585405,-0.4234267583289265,0.867741935483871,0.13722897937599154,0.2430988894764675,-0.16816499206768906,-0.46467477525118983,0.7337387625594923,0.2846641988365944,0.33860391327340034,-0.1300370174510841,-0.3438921205711264,0.6631411951348493,0.04167107350608144,0.08381808566895822,-0.3047593865679535,-0.4388154415653094,0.5676361713379164,0.17689053410893707,0.16980433632998412,-0.27625594923320995,-0.2618191433104178,0.5325753569539926,0.017345319936541512,0.08016922263352723,-0.3323109465891063,-0.3441565309360127,0.5105235325224748,0.1927551560021153,0.25980962453728185,0.03188789000528821,-0.15875198307773664,0.40692755156002114,0.05912215758857747,0.06885245901639345,-0.21047065044949761,-0.4096774193548387,0.40840824960338445,0.14087784241142254,0.28529878371232154,0.08535166578529878,-0.37250132205182446,0.6499735589635114,0.10290851401374934,0.18387096774193548,-0.11882601797990482,-0.46076150185087256,0.5641459545214172,0.24727657324167107,0.35917503966155473,0.006927551560021153,-0.18059227921734533,0.5347964040190375,-0.09566367001586462,-0.04378635642517187,-0.20200951877313592,-0.27054468535166576,0.2883130618720254,0.13543098889476468,0.17747223691168693,-0.048069804336329985,-0.2098360655737705,0.388841882601798,0.2025383395029085,0.18915917503966156,-0.04769962982548916,-0.12929666842940243,0.33939714436805923,0.1792702273929138,0.35510312004230565,-0.12258064516129032,-0.48397673188789003,1.0,0.16409307244843999,0.31369645690111053,-0.3449497620306716,-0.21983077736647277,0.5231094658910629,0.17519830777366474,0.23812797461660498,-0.24257006874669487,-0.32051824431517717,0.6372818614489688
Cz_delta_power,0.19603384452670544,0.20544685351665784,0.11438392384981491,0.10798519301956637,0.15156002115282918,0.568164992067689,0.39153886832363827,0.2992067689053411,0.1921734531993654,0.2668958223162348,0.3601797990481227,0.22855631940772078,0.010735060814383924,0.14648334214701217,0.13802221047065044,0.8425171866737176,0.6413008989952406,0.2684822845055526,0.3173982020095188,0.44828133262823905,0.3843997884717081,0.3769962982548916,0.08450555261766261,0.20988894764674776,0.15621364357482814,0.7157588577472237,0.58011634056055,0.2670015864621893,0.3726599682707562,0.23987308302485458,0.37810682178741406,0.3377049180327869,0.06657852987837123,0.18265468006345847,0.1970386039132734,0.7576943416181914,0.6762030671602327,0.21771549444738234,0.39349550502379693,0.3448439978847171,0.4877313590692755,0.5306187202538339,0.31311475409836065,0.1714436805922792,0.3237969328397673,0.7276044420941301,0.6464304600740349,0.35526176626123745,0.23881544156530937,0.43426758328926496,0.14796404019037546,0.2796932839767319,0.22850343733474351,0.2666314119513485,-0.017556848228450557,0.582337387625595,0.5622950819672131,0.39132734003172925,0.34098360655737703,0.37297726070861975,0.32554204124801694,0.4512956107879429,0.3137493389740878,0.27937599153886833,0.23532522474881015,0.5530407191961925,0.5893178212585933,0.3569539925965098,0.30602855631940773,0.3910629296668429,0.2953992596509783,0.2368588048651507,0.2441565309360127,0.36430460074034904,-0.02321523003701745,0.6665256478053939,0.566314119513485,0.32078265468006345,0.3006874669487044,0.25668958223162347,0.43030142781597036,0.3304071919619249,0.059545214172395555,0.1771020624008461,0.16409307244843999,1.0,0.6766261237440507,0.2512427287149656,0.45542041248016923,0.23194077207826547,0.4473823373876256,0.4299841353781068,0.09746166049709148,0.18487572712850345,0.2031200423056584
Cz_theta_power,0.15039661554732944,0.3022739291380222,0.24690639873083026,0.212374405076679,0.1586991010047594,0.3241142252776309,0.440772078265468,0.38503437334743523,0.24288736118455845,0.20777366472765732,0.20259122157588577,0.4490216816499207,0.21168693812797462,0.2670015864621893,0.27556848228450553,0.5473823373876257,0.8358540454785828,0.4151771549444738,0.37852987837123214,0.525965097831835,0.15695399259650977,0.5443680592279218,0.09270227392913802,0.15737704918032788,0.41163405605499737,0.3877842411422528,0.8187202538339503,0.2717609730301428,0.33114754098360655,0.5237969328397674,0.24219989423585406,0.49492332099418296,0.1061872025383395,0.17842411422527762,0.3962453728186145,0.42104706504494976,0.7624537281861449,0.16901110523532523,0.3219460602855632,0.4681121099947118,0.2523532522474881,0.40491803278688526,0.2506081438392385,0.015230037017451084,0.3928609201480698,0.5167636171337916,0.653146483342147,0.35108408249603384,0.26922263352723425,0.39264939185616077,-0.05293495505023797,0.321099947117927,0.2838709677419355,0.18122686409307245,0.16694870438921205,0.2549444738233739,0.45906927551560023,0.30909571655208884,0.14579587519830778,0.4212585933368588,0.13886832363828663,0.4297726070861978,0.25346377578001056,0.250502379693284,0.2354309888947647,0.311158117398202,0.5882601797990481,0.32400846113167636,0.21544156530936012,0.46329984135378105,0.16113167636171338,0.25753569539925963,0.1774193548387097,0.214806980433633,0.13046007403490217,0.45023796932839766,0.5602326811210999,0.2734531993654151,0.15118984664198837,0.4006874669487044,0.2810153358011634,0.5399259650978319,0.22078265468006344,0.2570597567424643,0.31369645690111053,0.6766261237440507,1.0,0.25780010576414597,0.38365943945002645,0.5810682178741406,0.253146483342147,0.5902168164992068,0.15674246430460073,0.17218402961396087,0.38714965626652564
Cz_alpha_power,0.155579058699101,0.13696456901110524,0.4125330512956108,0.13246959280803808,0.017345319936541512,0.1571655208884188,0.1398202009518773,0.49799048122686407,0.23024854574299314,-0.0325753569539926,0.059598096245372816,0.08958223162347964,0.6079323109465891,0.3287678476996298,-0.2714436805922792,0.11322051824431517,0.260444209413009,0.709941829719725,0.47731359069275514,-0.20666314119513485,0.08069804336329985,0.11491274457958751,0.7527234267583289,0.19101004759386567,-0.22480169222633528,0.030195663670015863,0.20507667900581703,0.7696985721840296,0.4248016922263353,-0.25552617662612376,0.14257006874669487,0.2157588577472237,0.7376520359598097,0.2721311475409836,-0.1605499735589635,0.15520888418826018,0.34801692226335273,0.7911686938127974,0.5021681649920677,-0.15959809624537283,0.060602855631940775,0.07371760973030143,0.29910100475938656,0.0842411422527763,-0.08038075092543628,0.17911158117398202,0.2993125330512956,0.5400846113167637,0.46694870438921204,-0.06874669487043893,0.023955579058699102,0.10475938656795346,0.4878900052882073,0.24600740349021682,-0.11216287678476997,-0.13558963511369646,-0.03574828133262824,0.41554732945531464,0.24881015335801163,-0.20074034902168164,0.04373347435219461,0.04484399788471708,0.5877313590692755,0.22184029613960868,-0.2208355367530407,0.08672659968270756,0.24648334214701217,0.7069804336329985,0.2374405076679006,0.019830777366472766,0.12390269698572184,0.07704918032786885,0.4358011634056055,0.2552617662612374,-0.18646218931782127,0.06816499206768906,0.1921734531993654,0.47990481226864096,0.23194077207826547,-0.048069804336329985,0.166737176097303,0.11438392384981491,0.5702802749867795,0.36679005817028026,-0.3449497620306716,0.2512427287149656,0.25780010576414597,1.0,0.4886832363828662,-0.1854574299312533,0.2094130089899524,0.22205182443151772,0.7516129032258064,0.380327868852459,-0.25980962453728185
Cz_beta_power,0.23664727657324167,0.38191433104177686,0.5537810682178741,0.34960338445267053,0.10116340560549973,0.21438392384981492,0.3353781068217874,0.5636171337916447,0.4044420941300899,0.010576414595452142,0.3717080909571655,0.4363299841353781,0.48112109994711794,0.5960338445267055,-0.17424643046007404,0.3647805393971444,0.5893707033315706,0.5749867794817557,0.7991538868323639,-0.1417239555790587,0.36546800634584875,0.36599682707562137,0.2923320994182972,0.5996298254891592,-0.20650449497620307,0.2454785827604442,0.4090957165520888,0.3955579058699101,0.813802221047065,-0.393707033315706,0.48376520359598096,0.42776308831306187,0.45943945002644104,0.6473294553146484,-0.26319407720782656,0.2666314119513485,0.461660497091486,0.48931782125859336,0.8813855103120042,-0.37139079851930196,0.39386567953463775,0.3588048651507139,0.4081438392384982,0.5305658381808567,-0.13659439450026442,0.2565309360126917,0.33384452670544684,0.42913802221047065,0.6741935483870968,-0.2158646218931782,0.1266525647805394,0.25780010576414597,0.41396086726599685,0.4436277102062401,-0.22527763088313063,0.12897937599153886,0.2187202538339503,0.3870438921205711,0.6108937070333157,-0.2493918561607615,0.18016922263352722,0.2634056054997356,0.4760444209413009,0.4659439450026441,-0.08127974616604972,0.1802221047065045,0.3540983606557377,0.44701216287678475,0.4504494976203067,-0.017239555790586992,0.3887361184558435,0.31004759386567954,0.4237969328397673,0.6058170280274987,-0.20396615547329455,0.20586991010047595,0.3465891062929667,0.43585404547858275,0.5340031729243786,-0.1935483870967742,0.3719196192490746,0.43447911158117397,0.46208355367530407,0.6309360126916975,-0.21983077736647277,0.45542041248016923,0.38365943945002645,0.4886832363828662,1.0,-0.48968799576943417,0.4950290851401375,0.45737704918032784,0.4683236382866208,0.7234267583289264,-0.34992067689053413
Cz_theta_beta_ratio,-0.05780010576414595,-0.03231094658910629,-0.23870967741935484,-0.13395029085140137,0.09994711792702274,0.13157059756742465,0.1222104706504495,-0.12363828662083554,-0.1364886303543099,0.18609201480698043,-0.13395029085140137,0.06493918561607614,-0.22808038075092543,-0.3078265468006346,0.47139079851930193,0.1891062929666843,0.2625594923320994,-0.15097831835007933,-0.35224748810153356,0.6399259650978318,-0.16171337916446324,0.21337916446324695,-0.18212585933368589,-0.39725013220518246,0.6080380750925436,0.14219989423585405,0.398783712321523,-0.10412480169222633,-0.40920148069804335,0.8528820729772607,-0.19910100475938658,0.08503437334743522,-0.281544156530936,-0.4056583818085669,0.614595452141724,0.15261766261237442,0.27895293495505025,-0.25959809624537283,-0.4785827604442094,0.7708619777895294,-0.0950290851401375,0.07260708619777895,-0.10904283447911158,-0.4415653093601269,0.4992067689053411,0.2446853516657853,0.3029613960867266,-0.05256478053939714,-0.3218402961396087,0.5353781068217874,-0.12464304600740349,0.13347435219460602,-0.054891591750396616,-0.253146483342147,0.412374405076679,0.12199894235854046,0.24627181385510313,-0.07815970386039132,-0.41797990481226865,0.6207297726070862,-0.01639344262295082,0.16969857218402962,-0.161660497091486,-0.20639873083024854,0.324748810153358,0.12453728186144897,0.23495505023796934,-0.10380750925436277,-0.2427815970386039,0.4909571655208884,-0.1723955579058699,-0.027445795875198308,-0.18773135906927552,-0.3130089899524061,0.274246430460074,0.21126388154415654,0.19751454257006876,-0.12559492332099417,-0.308725542041248,0.5133791644632469,-0.06351136964569011,0.14436805922792173,-0.20893707033315706,-0.3285034373347435,0.5231094658910629,0.23194077207826547,0.5810682178741406,-0.1854574299312533,-0.48968799576943417,1.0,-0.19666842940243257,0.13680592279217346,-0.25230037017451085,-0.48096245372818613,0.681544156530936
Pz_delta_power,0.3904283447911158,0.38043363299841354,0.40962453728186143,0.20544685351665784,0.2465362242199894,0.1350079323109466,0.19053410893707035,0.1849286092014807,0.1506081438392385,0.14357482813326283,0.6920676890534109,0.4966155473294553,0.31824431517715496,0.32522474881015334,0.21322051824431518,0.29085140137493387,0.3399788471708091,0.16287678476996298,0.2966684294024326,0.10978318350079323,0.7277102062400846,0.5430988894764675,0.25647805393971446,0.37625594923320993,0.15991538868323638,0.32051824431517717,0.18059227921734533,0.05906927551560021,0.30581702802749866,-0.11940772078265469,0.8507667900581702,0.6260179799048122,0.20047593865679533,0.42485457429931256,0.22982548915917503,0.23818085668958222,0.2610787942887361,0.12696985721840295,0.4388683236382866,-0.11084082496033845,0.7268112109994712,0.5457429931253305,0.34918032786885245,0.3954521417239556,0.10877842411422528,0.3578529878371232,0.26589106292966685,0.166737176097303,0.20015864621893178,0.1110523532522475,0.4435748281332628,0.5159175039661554,0.4733474352194606,0.3187202538339503,0.08127974616604972,0.10343733474352194,0.1970386039132734,0.1872025383395029,0.26784769962982546,-0.004389212057112639,0.6472765732416711,0.6393971443680593,0.4581702802749868,0.28836594394500265,0.429613960867266,0.05018508725542041,0.14219989423585405,0.1441565309360127,0.06266525647805395,0.11374933897408779,0.696562665256478,0.5536753040719197,0.4133262823902697,0.3492332099418297,0.3160761501850873,0.14257006874669487,0.1222104706504495,0.11269169751454257,0.10898995240613432,-0.00042305658381808567,0.6841353781068218,0.5047065044949762,0.2556319407720783,0.32231623479640403,0.17519830777366474,0.4473823373876256,0.253146483342147,0.2094130089899524,0.4950290851401375,-0.19666842940243257,1.0,0.7094130089899524,0.29740877842411423,0.4965626652564781,0.13400317292437863
Pz_theta_power,0.3287149656266526,0.5169751454257007,0.49333685880486516,0.4066102591221576,0.18503437334743522,0.16361713379164464,0.32591221575885776,0.2569539925965098,0.22459016393442624,0.13823373876255948,0.5637757800105764,0.7525118984664199,0.4547858276044421,0.5071919619249075,0.28217874140666316,0.28619777895293497,0.5136435748281333,0.22051824431517716,0.33305129561078795,0.2217874140666314,0.5068217874140666,0.8006345848757271,0.25647805393971446,0.43833950290851403,0.34854574299312535,0.18778424114225278,0.4333685880486515,0.06282390269698572,0.29873083024854574,0.12067689053410893,0.641776837652036,0.904653622421999,0.3026969857218403,0.5004230565838181,0.45658381808566895,0.23691168693812797,0.504071919619249,0.10946589106292967,0.41380222104706504,0.14907456372289793,0.5233738762559492,0.6562665256478054,0.348281332628239,0.3126388154415653,0.26345848757271284,0.36795346377578003,0.42940243257535693,0.2258593336858805,0.25938656795346376,0.20528820729772607,0.2438921205711264,0.6067689053410894,0.43733474352194607,0.3711792702273929,0.1387625594923321,0.07107350608143839,0.2853516657852988,0.27419354838709675,0.25288207297726073,0.12305658381808567,0.4388154415653094,0.6850343733474352,0.44098360655737706,0.3761501850872554,0.38730830248545745,0.04034902168164992,0.2617662612374405,0.19444738233738762,0.11909042834479111,0.1686409307244844,0.5228979375991539,0.6648334214701216,0.4460602855631941,0.3914331041776838,0.38313061872025383,0.23426758328926495,0.28714965626652567,0.11512427287149657,0.07636171337916446,0.169169751454257,0.5136435748281333,0.7096245372818615,0.36372289793759915,0.45594923320994185,0.23812797461660498,0.4299841353781068,0.5902168164992068,0.22205182443151772,0.45737704918032784,0.13680592279217346,0.7094130089899524,1.0,0.36885245901639346,0.5682178741406663,0.32818614489687997
Pz_alpha_power,0.17794817556848228,0.2696985721840296,0.6046536224219989,0.3028027498677948,0.030301427815970387,-0.012903225806451613,0.10782654680063458,0.43987308302485456,0.2493918561607615,-0.08535166578529878,0.19830777366472765,0.376467477525119,0.7459545214172395,0.4896351136964569,-0.143204653622422,0.0659439450026441,0.291485986250661,0.601216287678477,0.39481755684822845,-0.12321523003701745,0.12104706504494976,0.292702273929138,0.7351665785298783,0.4538339502908514,-0.25388683236382864,-0.11136964569011105,0.11898466419883659,0.56795346377578,0.3540983606557377,-0.27546271813855105,0.20719196192490746,0.3436805922792173,0.8610787942887361,0.5020095187731359,-0.2118455843469064,0.03627710206240085,0.26229508196721313,0.7568482284505552,0.4794288736118456,-0.20465362242199894,0.14854574299312534,0.2560549973558964,0.571602326811211,0.38011634056055,-0.15626652564780538,0.11047065044949762,0.2564251718667372,0.5854574299312533,0.4263352723426758,-0.10222104706504495,0.10475938656795346,0.24108937070333156,0.5707033315705976,0.33685880486515074,-0.05780010576414595,-0.2257006874669487,-0.07905869910100476,0.3263881544156531,0.22601797990481226,-0.25092543627710207,0.145637228979376,0.24569011105235325,0.6928080380750925,0.4109994711792702,-0.17382337387625596,0.0008461131676361713,0.18233738762559493,0.54420941300899,0.14378635642517187,0.04981491274457959,0.2596509783183501,0.2979904812268641,0.6188260179799048,0.3356425171866737,-0.03939714436805923,-0.030301427815970387,0.12004230565838181,0.39539925965097833,0.1635113696456901,-0.03844526705446853,0.26631411951348494,0.3723955579058699,0.7255420412480169,0.4990481226864093,-0.24257006874669487,0.09746166049709148,0.15674246430460073,0.7516129032258064,0.4683236382866208,-0.25230037017451085,0.29740877842411423,0.36885245901639346,1.0,0.6111052353252248,-0.32215758857747223
Pz_beta_power,0.22548915917503967,0.4211528291909043,0.6672659968270757,0.5792173453199365,-0.006398730830248546,0.024907456372289794,0.22887361184558436,0.4602855631940772,0.450713907985193,-0.11554732945531465,0.34875727128503436,0.5786356425171867,0.6327868852459017,0.8170809095716552,-0.2536753040719196,0.1720253833950291,0.3965097831835008,0.40613432046536224,0.6431517715494447,-0.2378106821787414,0.2696456901110523,0.45425700687466947,0.34299312533051296,0.8475409836065574,-0.31597038603913274,-0.06927551560021153,0.14870438921205711,0.2313590692755156,0.618244315177155,-0.4769434161819143,0.45600211528291906,0.5645161290322581,0.5265468006345849,0.9070861977789529,-0.34822845055526175,0.09820200951877314,0.2708090957165521,0.3674775251189847,0.7487572712850343,-0.4445795875198308,0.2897937599153887,0.3586462189317821,0.387625594923321,0.6890534108937071,-0.32025383395029083,0.12765732416710734,0.17831835007932312,0.31866737176097304,0.4704389212057113,-0.21898466419883658,0.1755156002115283,0.3883659439450026,0.4531993654151243,0.5892649391856161,-0.2013749338974088,-0.024219989423585404,0.09925965097831835,0.29910100475938656,0.5395029085140137,-0.28783712321523003,0.2343204653622422,0.39444738233738763,0.4879428873611846,0.5925965097831835,-0.09021681649920676,-0.03807509254362771,0.15029085140137494,0.2666314119513485,0.263088313061872,-0.041618191433104176,0.36911686938127974,0.44288736118455846,0.48090957165520887,0.5890005288207297,-0.06197778952934955,0.0013220518244315177,0.10200951877313591,0.227181385510312,0.24315177154944473,-0.17911158117398202,0.3492332099418297,0.5526176626123744,0.5840824960338445,0.7881544156530936,-0.32051824431517717,0.18487572712850345,0.17218402961396087,0.380327868852459,0.7234267583289264,-0.48096245372818613,0.4965626652564781,0.5682178741406663,0.6111052353252248,1.0,-0.5204124801692226
Pz_theta_beta_ratio,0.08096245372818614,0.035483870967741936,-0.25690111052353254,-0.24627181385510313,0.21406663141195134,0.12781597038603915,0.0967741935483871,-0.23479640401903754,-0.25885774722369115,0.26668429402432575,0.13812797461660498,0.07461660497091487,-0.2662083553675304,-0.4084611316763617,0.5696456901110524,0.14812268640930726,0.10608143839238499,-0.22485457429931252,-0.3632469592808038,0.5116869381279746,0.21448968799576942,0.27033315705975675,-0.20698043363299842,-0.5363299841353781,0.8025383395029085,0.2957165520888419,0.3249074563722898,-0.20661025912215758,-0.3828133262823903,0.7263352723426758,0.14992067689053412,0.27324167107350605,-0.29613960867266,-0.49629825489159174,0.9120571126388154,0.20354309888947647,0.26493918561607616,-0.30354309888947645,-0.3885245901639344,0.7130089899524061,0.22522474881015336,0.2700158646218932,-0.05859333685880486,-0.4403490216816499,0.6656795346377578,0.28429402432575357,0.3008989952406134,-0.12892649391856162,-0.27974616604970914,0.5539925965097832,-0.0072448439978847175,0.1156002115282919,-0.07916446324695928,-0.3413537810682179,0.38540454785827605,0.12162876784769963,0.2061872025383395,-0.041618191433104176,-0.3360126916975145,0.4561078794288736,0.16181914331041777,0.2721311475409836,-0.06901110523532522,-0.295134849286092,0.549497620306716,0.1029613960867266,0.15737704918032788,-0.10327868852459017,-0.12152300370174511,0.21956636700158647,0.19185616076150186,0.261660497091486,-0.020624008461131677,-0.23786356425171867,0.5479640401903755,0.27773664727657327,0.2600740349021682,-0.054574299312533055,-0.08392384981491274,0.40772078265468004,0.12347964040190375,0.09196192490745637,-0.2938127974616605,-0.4156530936012692,0.6372818614489688,0.2031200423056584,0.38714965626652564,-0.25980962453728185,-0.34992067689053413,0.681544156530936,0.13400317292437863,0.32818614489687997,-0.32215758857747223,-0.5204124801692226,1.0
