,Fp1_delta_power,Fp1_theta_power,Fp1_alpha_power,Fp1_beta_power,Fp1_theta_beta_ratio,Fp2_delta_power,Fp2_theta_power,Fp2_alpha_power,Fp2_beta_power,Fp2_theta_beta_ratio,F3_delta_power,F3_theta_power,F3_alpha_power,F3_beta_power,F3_theta_beta_ratio,F4_delta_power,F4_theta_power,F4_alpha_power,F4_beta_power,F4_theta_beta_ratio,C3_delta_power,C3_theta_power,C3_alpha_power,C3_beta_power,C3_theta_beta_ratio,C4_delta_power,C4_theta_power,C4_alpha_power,C4_beta_power,C4_theta_beta_ratio,P3_delta_power,P3_theta_power,P3_alpha_power,P3_beta_power,P3_theta_beta_ratio,P4_delta_power,P4_theta_power,P4_alpha_power,P4_beta_power,P4_theta_beta_ratio,O1_delta_power,O1_theta_power,O1_alpha_power,O1_beta_power,O1_theta_beta_ratio,O2_delta_power,O2_theta_power,O2_alpha_power,O2_beta_power,O2_theta_beta_ratio,F7_delta_power,F7_theta_power,F7_alpha_power,F7_beta_power,F7_theta_beta_ratio,F8_delta_power,F8_theta_power,F8_alpha_power,F8_beta_power,F8_theta_beta_ratio,T7_delta_power,T7_theta_power,T7_alpha_power,T7_beta_power,T7_theta_beta_ratio,T8_delta_power,T8_theta_power,T8_alpha_power,T8_beta_power,T8_theta_beta_ratio,P7_delta_power,P7_theta_power,P7_alpha_power,P7_beta_power,P7_theta_beta_ratio,P8_delta_power,P8_theta_power,P8_alpha_power,P8_beta_power,P8_theta_beta_ratio,Fz_delta_power,Fz_theta_power,Fz_alpha_power,Fz_beta_power,Fz_theta_beta_ratio,Cz_delta_power,Cz_theta_power,Cz_alpha_power,Cz_beta_power,Cz_theta_beta_ratio,Pz_delta_power,Pz_theta_power,Pz_alpha_power,Pz_beta_power,Pz_theta_beta_ratio
Cz_delta_power,0.680300083356488,0.46974159488746875,0.3133092525701584,0.1440400111141984,0.3866629619338705,0.6554042789663795,0.5196999166435121,0.3611003056404557,0.1369824951375382,0.3938871908863573,0.6646290636287858,0.4216726868574604,0.31842178382884134,0.1694359544317866,0.32470130591831065,0.7959988885801611,0.5767713253681578,0.27813281467074186,0.21683801055848848,0.3042511808835788,0.7043067518755209,0.5472075576549041,0.33125868296749095,0.29719366490691856,0.41589330369547095,0.8895804390108364,0.6236176715754376,0.29924979160878024,0.3843845512642401,0.43723256460127813,0.8166712975826619,0.5679911086412892,0.4187274242845235,0.3528757988330092,0.2577382606279522,0.7142539594331759,0.5520422339538761,0.3461517088080022,0.26885245901639343,0.29936093359266464,0.6818005001389275,0.5589330369547096,0.36065573770491804,0.2362322867463184,0.29397054737427064,0.7660461239233121,0.5498749652681301,0.42645179216449014,0.3527090858571825,0.1639899972214504,0.5866073909419283,0.4447902195054182,0.26607390941928316,0.14292859127535426,0.35726590719644347,0.6509030286190608,0.5817171436510141,0.43045290358432897,0.38710752986940816,0.2903584328980272,0.6549597110308419,0.5668796888024451,0.3244234509585996,0.18066129480411225,0.4257849402611837,0.567657682689636,0.5217004723534315,0.4332870241733815,0.3687691025284801,0.19322033898305085,0.6732981383717699,0.5234787440955821,0.3527090858571825,0.358488469019172,0.21578216171158654,0.805112531258683,0.6193942761878299,0.42628507918866354,0.26629619338705196,0.28696860238955263,0.7100305640455682,0.5454292859127535,0.3464851347596555,0.3463184217838288,0.2298971936649069,1.0,0.6839677688246735,0.3687135315365379,0.3901639344262295,0.2764656849124757,0.6968602389552654,0.5179772158933037,0.3719922200611281,0.25357043623228676,0.27352042233953877
Cz_theta_power,0.6231731036399,0.6861906085023618,0.4621283689913865,0.33009169213670464,0.3930536260072242,0.5383161989441512,0.6631286468463462,0.4774103917754932,0.28669074742984163,0.4091136426785218,0.5606557377049181,0.7030286190608502,0.4321200333425952,0.3523200889135871,0.35026396221172545,0.5728257849402612,0.7817727146429564,0.4297860516810225,0.3377049180327869,0.3774937482634065,0.49202556265629344,0.8040011114198389,0.37671575437621563,0.5001944984717978,0.4586829674909697,0.5694915254237288,0.8564045568213393,0.4131147540983607,0.4865796054459572,0.5414837454848569,0.6844123367602112,0.8026674076132259,0.570102806335093,0.5489302584051126,0.32586829674909695,0.584662406223951,0.7894415115309809,0.45718255070853014,0.4018338427340928,0.39222006112809116,0.6345651569880523,0.7378716310086135,0.5089191442067241,0.3461517088080022,0.29619338705195886,0.632620172270075,0.6734648513475966,0.4566268407891081,0.3189774937482634,0.28774659627674354,0.38327313142539593,0.6137816060016671,0.44973603778827453,0.252292303417616,0.3774381772714643,0.4404556821339261,0.5963323145318143,0.4722978605168102,0.4556821339260906,0.2924701305918311,0.4457349263684357,0.7342039455404279,0.44190052792442347,0.21689358155043068,0.5035843289802723,0.3764378994165046,0.6278410669630453,0.4017782717421506,0.31292025562656295,0.32270075020839123,0.5038621839399833,0.7196443456515699,0.4451792164490136,0.3090302861906085,0.39594331758821893,0.5173103639899972,0.7465407057515977,0.4540150041678244,0.2785218116143373,0.3115309808280078,0.5827729924979161,0.7728257849402612,0.4838010558488469,0.5036398999722145,0.2648513475965546,0.6839677688246735,1.0,0.5652125590441789,0.5295359822172826,0.43473186996387886,0.6988607946651848,0.8363434287302028,0.4905251458738539,0.45612670186162824,0.42106140594609615
Cz_alpha_power,0.3243678799666574,0.31614337315921087,0.6292859127535426,0.20861350375104196,0.15698805223673243,0.21933870519588775,0.35115309808280076,0.5723812170047236,0.18316198944151152,0.21305918310641844,0.3610447346485135,0.5029730480689081,0.771436510141706,0.5090302861906085,-0.059349819394276186,0.3019171992220061,0.44623506529591556,0.6941372603500973,0.5109752709085857,-0.08841344818005001,0.29163656571269797,0.5013059183106419,0.7725479299805501,0.5400944706863018,0.0006112809113642679,0.23445401500416782,0.42856348985829396,0.648513475965546,0.5237565990552931,-0.005612670186162823,0.3674909697138094,0.4430119477632676,0.7746040566824118,0.5989441511530981,-0.192720200055571,0.3287579883300917,0.42106140594609615,0.7011947763267574,0.5155876632397889,-0.08074465129202556,0.27685468185607115,0.37432620172270076,0.5004167824395666,0.26518477354820785,0.0414559599888858,0.4122256182272854,0.42834120589052516,0.6117254792998055,0.27879966657404837,0.09619338705195887,0.37004723534315087,0.47941094748541263,0.6801889413726036,0.3125312586829675,0.17493748263406503,0.31225340372325644,0.3333703806612948,0.6453459294248403,0.41500416782439564,0.053737149208113365,0.18049458182828562,0.4185607113086969,0.6546818560711308,0.36182272853570435,0.06535148652403446,0.10780772436787997,0.2998610725201445,0.6429008057793831,0.3578771881078077,-0.04345651569880522,0.18571825507085302,0.29491525423728815,0.5628230063906641,0.22311753264795778,0.06474020561267019,0.34231731036399,0.44106696304529036,0.6521255904417894,0.32892470130591833,0.011003056404556821,0.23673242567379826,0.48135593220338985,0.7653237010280634,0.5510975270908586,-0.12786885245901639,0.3687135315365379,0.5652125590441789,1.0,0.702973048068908,-0.1440400111141984,0.24429008057793833,0.4027229786051681,0.7208669074742984,0.5351486524034454,-0.12525701583773272
Cz_beta_power,0.4388441233676021,0.4066685190330647,0.5809391497638233,0.42828563489858296,-0.02856348985829397,0.35026396221172545,0.39033064740205614,0.47424284523478744,0.37871631008613504,-0.026007224228952488,0.37343706585162545,0.557154765212559,0.6325090302861907,0.7450958599611003,-0.2799666574048347,0.36893581550430676,0.47096415671019726,0.6492358988607947,0.8170602945262573,-0.3054181717143651,0.44223395387607667,0.5732703528757989,0.6029452625729369,0.7693248124479022,-0.13025840511253126,0.3070853014726313,0.43912197832731314,0.4955821061405946,0.8097249235898861,-0.2153931647679911,0.44667963323145315,0.5187552097804946,0.6421228118921922,0.7675465407057516,-0.2910252848013337,0.35871075298694083,0.4631286468463462,0.5890525145873854,0.7425395943317589,-0.2845790497360378,0.31203111975548764,0.3379272020005557,0.45284801333703806,0.4127257571547652,-0.10586273964990275,0.45640455682133924,0.40100027785495973,0.6273964990275076,0.555265351486524,-0.13670464017782719,0.37899416504584604,0.49196999166435124,0.6539594331758822,0.5503195332036677,-0.01072520144484579,0.30680744651292025,0.3463184217838288,0.520755765490414,0.6254515143095304,-0.12136704640177827,0.2566824117810503,0.4143928869130314,0.5631008613503751,0.5431508752431231,-0.08196721311475409,0.13003612114476243,0.2694637399277577,0.49836065573770494,0.5841622672964712,-0.20794665184773548,0.27785495971103086,0.30752986940816895,0.5113642678521811,0.32575715476521255,-0.02378438455126424,0.30113920533481525,0.3632120033342595,0.5971658794109475,0.5419283134203946,-0.23028619060850236,0.35198666296193387,0.48341205890525146,0.6100027785495971,0.8009447068630176,-0.3898305084745763,0.3901639344262295,0.5295359822172826,0.702973048068908,1.0,-0.4277854959711031,0.27379827729924977,0.4365101417060295,0.589497082522923,0.7956098916365657,-0.302695193109197
Cz_theta_beta_ratio,0.262795220894693,0.3764378994165046,0.02045012503473187,-0.020561267018616283,0.4894137260350097,0.28130036121144764,0.3453181439288691,0.11041956098916365,0.008224506807446514,0.4756876910252848,0.1955543206446235,0.14609613781606,-0.16832453459294247,-0.33720477910530705,0.6345095859961101,0.2182272853570436,0.30241733814948596,-0.19299805501528203,-0.4217838288413448,0.6936926924145596,0.09619338705195887,0.21222561822728536,-0.21161433731592108,-0.25357043623228676,0.6105584884690192,0.24895804390108364,0.40094470686301753,-0.0486246179494304,-0.2870241733814949,0.7710475131981106,0.214559599888858,0.24973603778827452,-0.07968880244512365,-0.2378994165045846,0.7655459849958322,0.2162267296471242,0.31725479299805504,-0.07768824673520422,-0.29597110308419006,0.6737982772992498,0.36704640177827175,0.41689358155043066,0.10191719922200611,-0.06079466518477355,0.470075020839122,0.18721867185329258,0.26329535982217284,-0.11019727702139483,-0.20489024729091415,0.4257849402611837,0.11558766323978883,0.20222283967768825,-0.09074742984162268,-0.1882745207001945,0.4397888302306196,0.17554876354542928,0.2810780772436788,0.02045012503473187,-0.08335648791330925,0.4682411781050292,0.17938316198944151,0.31742150597388163,-0.05568213392609058,-0.3155876632397888,0.6001667129758266,0.2081689358155043,0.3219783273131425,-0.0675743262017227,-0.26090580716865797,0.513198110586274,0.3070853014726313,0.46990830786329535,0.06268407891080856,0.08991386496248958,0.4739094192831342,0.25712697971658793,0.38727424284523476,-0.08413448180050014,-0.21372603500972492,0.5448180050013893,0.26974159488746874,0.2816893581550431,-0.11742150597388164,-0.24740205612670185,0.7129758266185051,0.2764656849124757,0.43473186996387886,-0.1440400111141984,-0.4277854959711031,1.0,0.4457349263684357,0.3620450125034732,-0.08858016115587664,-0.29413726035009724,0.7139761044734648
Pz_delta_power,0.7438177271464296,0.7085301472631287,0.34692970269519313,0.20161155876632397,0.5357043623228674,0.7357043623228675,0.6517365934981939,0.33642678521811614,0.1685468185607113,0.505918310641845,0.7008613503751042,0.5576549041400389,0.25823839955543204,0.1874409558210614,0.4618505140316755,0.7365379272020005,0.690580716865796,0.1612670186162823,0.18293970547374272,0.505918310641845,0.7263684356765768,0.678188385662684,0.17271464295637678,0.3488191164212281,0.5018616282300639,0.6879133092525701,0.6185607113086968,0.07729924979160878,0.27696582383995555,0.5550986385106974,0.8245623784384551,0.6964156710197277,0.34548485690469577,0.3611003056404557,0.4701305918310642,0.7097527090858572,0.6730758544040011,0.2998055015282023,0.3177549319255349,0.43595443178660737,0.8405112531258683,0.7370936371214226,0.46335093081411505,0.3091414281744929,0.3614893025840511,0.8021672686857461,0.7202556265629342,0.4278966379549875,0.342039455404279,0.2985829397054737,0.46557377049180326,0.5107529869408169,0.2683523200889136,0.22311753264795778,0.34565156988052237,0.5856071130869686,0.56549041400389,0.2890247290914143,0.30241733814948596,0.3874965268130036,0.5310919699916643,0.6946929702695193,0.36510141706029453,0.2287302028341206,0.47713253681578216,0.6157821617115865,0.6480689080300084,0.29302584051125313,0.2709641567101973,0.36526813003612113,0.7889969435954431,0.8052792442345096,0.4963601000277855,0.3517643789941651,0.44556821339260905,0.7292581272575716,0.7781050291747708,0.3771047513198111,0.313753820505696,0.3153098082800778,0.752042233953876,0.6451236454570715,0.2636843567657683,0.37004723534315087,0.2964156710197277,0.6968602389552654,0.6988607946651848,0.24429008057793833,0.27379827729924977,0.4457349263684357,1.0,0.7624340094470686,0.388941372603501,0.3410947485412615,0.4734092803556543
Pz_theta_power,0.5592664629063628,0.7070297304806891,0.4196165601555988,0.3349263684356766,0.41678243956654626,0.4798555154209503,0.6348430119477633,0.4116699083078633,0.27279799944429006,0.40427896637954985,0.559044178938594,0.7701583773270353,0.4135037510419561,0.34287302028341204,0.4306751875520978,0.5409280355654349,0.8258405112531259,0.3551542095026396,0.30675187552097805,0.48074465129202554,0.5138093914976383,0.8419005279244235,0.3220338983050847,0.525868296749097,0.48607946651847733,0.4890803000833565,0.7503195332036677,0.234231731036399,0.4027785495971103,0.5186440677966102,0.6818560711308697,0.8873575993331481,0.5212559044178938,0.5761600444567936,0.40200055570991944,0.5763823284245624,0.8397888302306196,0.4332870241733815,0.5099194220616838,0.3846624062239511,0.6606279522089469,0.7729924979160878,0.5227007502083912,0.47729924979160876,0.22695193109196998,0.574659627674354,0.6889691580994721,0.4439566546262851,0.44123367602111696,0.20950263962211726,0.34542928591275357,0.6608502361767158,0.46029452625729367,0.31758821894970823,0.3654348430119478,0.4071686579605446,0.5882745207001945,0.3828841344818005,0.39605445957210333,0.36710197277021395,0.31614337315921087,0.7567657682689636,0.4429008057793832,0.3282022784106696,0.3980550152820228,0.4873575993331481,0.7046401778271743,0.31742150597388163,0.3135871075298694,0.37660461239233123,0.5419283134203946,0.8082800777993887,0.4831897749374826,0.358210614059461,0.4225618227285357,0.45012503473187,0.7540983606557377,0.3812170047235343,0.31925534870797445,0.28252292303417614,0.5504306751875521,0.74609613781606,0.408891358710753,0.48963601000277857,0.2638510697415949,0.5179772158933037,0.8363434287302028,0.4027229786051681,0.4365101417060295,0.3620450125034732,0.7624340094470686,1.0,0.5165879410947486,0.542039455404279,0.514809669352598
Pz_alpha_power,0.3610447346485135,0.425062517365935,0.6097804945818283,0.2973603778827452,0.15276465684912477,0.26851903306474023,0.39160878021672685,0.5941650458460683,0.2694637399277577,0.15104195609891635,0.4307863295359822,0.5414281744929147,0.7664351208669075,0.5899416504584607,-0.05907196443456516,0.3390386218393998,0.525090302861906,0.7228118921922756,0.5602111697693803,-0.017671575437621562,0.4043345373714921,0.5969435954431787,0.8455126424006668,0.7003056404556821,0.010391775493192553,0.288135593220339,0.42395109752709087,0.5889969435954432,0.4946373992775771,0.035176437899416504,0.4610169491525424,0.5879410947485413,0.7992220061128091,0.7054737427063074,-0.14831897749374826,0.42417338149485967,0.45373714920811337,0.7876632397888302,0.6223395387607669,-0.10313976104473464,0.3677688246735204,0.482745207001945,0.692747985551542,0.5227007502083912,-0.0784106696304529,0.4611280911364268,0.4924701305918311,0.6589608224506808,0.34731869963878853,0.09936093359266462,0.41667129758266186,0.511864406779661,0.6661294804112253,0.47502083912197834,0.08663517643789942,0.3441511530980828,0.36526813003612113,0.5996665740483468,0.40505696026674076,0.102695193109197,0.21594887468741317,0.4461239233120311,0.7523756599055293,0.5475409836065573,0.0009447068630175048,0.17088080022228397,0.3285357043623229,0.627507641011392,0.4173937204779105,-0.05418171714365101,0.32681300361211446,0.4306751875520978,0.6702973048068908,0.4132814670741873,0.014170602945262572,0.3704918032786885,0.47935537649347043,0.6258960822450681,0.383828841344818,-0.015282022784106696,0.30130591831064185,0.5130869686023896,0.7653237010280634,0.6686857460405669,-0.2107252014448458,0.3719922200611281,0.4905251458738539,0.7208669074742984,0.589497082522923,-0.08858016115587664,0.388941372603501,0.5165879410947486,1.0,0.6717977215893304,-0.10858571825507085
Pz_beta_power,0.3954431786607391,0.48869130313976106,0.6216726868574604,0.5344818005001389,-0.07891080855793275,0.31091969991664353,0.4124479021950542,0.5049736037788275,0.5063073075854404,-0.08280077799388719,0.33414837454848567,0.6156710197277021,0.6353431508752431,0.8137816060016672,-0.29291469852736873,0.3316476799110864,0.5635454292859128,0.6276187829952765,0.7982217282578494,-0.2334537371492081,0.39883300916921366,0.594609613781606,0.5963878855237565,0.832898027229786,-0.17271464295637678,0.2081133648235621,0.46551819949986106,0.45257015837732706,0.7408168935815505,-0.15337593776048902,0.4310641844956932,0.6081689358155044,0.6381772714642956,0.8391775493192554,-0.22472909141428174,0.360377882745207,0.5077521533759377,0.6693525979438733,0.8929702695193109,-0.3577660461239233,0.28157821617115864,0.365768268963601,0.5175882189497083,0.6418449569324812,-0.31214226173937204,0.39138649624895805,0.3801055848846902,0.5968324534592943,0.6597943873298139,-0.2494581828285635,0.3846068352320089,0.560933592664629,0.6739649902750764,0.6110030564045569,-0.014448457904973604,0.3269241455959989,0.3802722978605168,0.436398999722145,0.5231453181439288,-0.02539594331758822,0.12136704640177827,0.42122811892192275,0.5674909697138094,0.6766323978883023,-0.17165879410947485,0.1693803834398444,0.2999722145040289,0.41689358155043066,0.5306474020561267,-0.15982217282578495,0.28752431230897474,0.3865518199499861,0.5100861350375104,0.436398999722145,-0.06951931091969991,0.23217560433453738,0.32681300361211446,0.46985273687135315,0.5192553487079744,-0.2523478744095582,0.2648513475965546,0.48268963601000275,0.5726590719644346,0.8392331203111976,-0.4300639066407335,0.25357043623228676,0.45612670186162824,0.5351486524034454,0.7956098916365657,-0.29413726035009724,0.3410947485412615,0.542039455404279,0.6717977215893304,1.0,-0.37443734370658516
Pz_theta_beta_ratio,0.22684078910808558,0.2828563489858294,-0.1658794109474854,-0.15354265073631565,0.5254237288135594,0.20522367324256738,0.2744095582106141,-0.062350652959155324,-0.17499305362600723,0.546373992775771,0.24134481800500138,0.20066685190330646,-0.1927757710475132,-0.40944706863017505,0.7779383161989442,0.22684078910808558,0.3162545151430953,-0.2325090302861906,-0.40322311753264795,0.752820227841067,0.12375659905529314,0.28691303139761043,-0.2542372881355932,-0.23867741039177548,0.7015837732703529,0.26729647124201167,0.29330369547096413,-0.24267852181161434,-0.30141706029452625,0.720755765490414,0.286246179494304,0.3453737149208113,-0.07379827729924979,-0.2044456793553765,0.6944706863017505,0.21505973881633786,0.34898582939705475,-0.20889135871075298,-0.3297582661850514,0.7817727146429564,0.37165879410947483,0.4128368991386496,0.011225340372325646,-0.16593498193942763,0.5911642122811892,0.2432342317310364,0.35865518199499863,-0.08257849402611836,-0.16721311475409836,0.49936093359266465,-0.009947207557654904,0.12108919144206724,-0.17860516810225063,-0.27624340094470684,0.44562378438455125,0.10552931369824951,0.2278410669630453,-0.026785218116143372,-0.0846901917199222,0.45801611558766325,0.18899694359544317,0.34726312864684633,-0.11725479299805501,-0.34253959433175885,0.6168935815504307,0.30464017782717423,0.3891636565712698,-0.11653237010280633,-0.21028063350930815,0.5206446235065296,0.272242289524868,0.44862461794943037,-0.01722700750208391,-0.08669074742984162,0.5838844123367603,0.20422339538760767,0.4449013614893026,-0.03839955543206446,-0.18066129480411225,0.5806612948041122,0.2810225062517366,0.2944706863017505,-0.16921367046401778,-0.290025006946374,0.7497082522923034,0.27352042233953877,0.42106140594609615,-0.12525701583773272,-0.302695193109197,0.7139761044734648,0.4734092803556543,0.514809669352598,-0.10858571825507085,-0.37443734370658516,1.0
